date,load
2020-02-26,18.3
2020-02-27,18.1
2020-02-28,18.2
2020-02-29,17.9
2020-03-01,18.6
2020-03-02,18.9
2020-03-03,18.9
2020-03-04,19.0
2020-03-05,17.6
2020-03-13,18.6
2020-03-14,18.8
2020-03-15,18.6
2020-03-16,18.6
2020-03-17,17.3
2020-03-18,18.2
2020-03-19,18.6
2020-03-20,18.7
2020-03-21,18.7
2020-03-22,1.8
2020-03-23,1.9
2020-03-24,1.9
2020-03-25,2.0
2020-03-26,2.0
2020-03-27,2.1
2020-03-28,2.2
2020-03-29,17.7
2020-03-30,17.6
2020-03-31,18.0
2020-04-01,18.1
2020-04-02,17.9
2020-04-03,17.9
2020-04-04,17.5
2020-04-05,17.9
2020-04-13,18.1
2020-04-14,18.4
2020-04-15,18.4
2020-04-16,18.4
2020-04-17,18.2
2020-04-18,17.9
2020-04-19,18.2
2020-04-20,18.4
2020-04-21,18.3
2020-04-22,18.5
2020-04-23,18.3
2020-04-24,18.1
2020-04-25,18.0
2020-04-26,17.6
2020-04-27,17.6
2020-04-28,17.5
2020-04-29,17.6
2020-04-30,17.5
2020-05-01,17.4
2020-05-02,17.1
2020-05-03,6.0
2020-05-04,6.7
2020-05-05,7.3
2020-05-13,7.5
2020-05-14,7.6
2020-05-15,7.9
2020-05-16,7.8
2020-05-17,18.4
2020-05-18,18.0
2020-05-19,18.1
2020-05-20,18.2
2020-05-21,17.9
2020-05-22,18.0
2020-05-23,17.7
2020-06-01,18.2
2020-06-02,18.5
2020-06-03,18.8
2020-06-04,18.9
2020-06-05,18.7
2020-07-01,18.6
2020-07-02,18.2
2020-07-03,17.4
2020-07-04,18.3
2020-07-05,18.7
2020-08-01,18.5
2020-08-02,18.6
2020-08-03,18.6
2020-08-04,18.2
2020-08-05,18.6
2020-09-01,19.0
2020-09-02,19.2
2020-09-03,19.5
2020-09-04,19.1
2020-09-05,19.1
2020-10-01,19.0
2020-10-02,17.4
2020-10-03,17.8
2020-10-04,18.5
2020-10-05,18.8
2020-11-01,18.6
2020-11-02,18.6
2020-11-03,17.3
2020-11-04,17.3
2020-11-05,17.6
2020-12-01,18.1
2020-12-02,18.2
2020-12-03,18.4
2020-12-04,18.2
2020-12-05,18.4
