date,load
2020-02-16,179.9
2020-02-17,182.0
2020-02-18,180.5
2020-02-19,182.2
2020-02-20,183.5
2020-02-21,179.3
2020-02-22,178.7
2020-02-23,169.7
2020-02-24,174.8
2020-02-25,174.5
2020-02-26,172.5
2020-02-27,175.0
2020-02-28,167.0
2020-02-29,154.8
2020-03-01,201.0
2020-03-02,209.3
2020-03-03,209.4
2020-03-04,212.1
2020-03-05,210.3
2020-03-13,212.3
2020-03-14,210.1
2020-03-15,152.5
2020-03-16,150.4
2020-03-17,147.3
2020-03-18,155.9
2020-03-19,164.2
2020-03-20,166.6
2020-03-21,163.8
2020-03-22,188.2
2020-03-23,179.5
2020-03-24,164.2
2020-03-25,165.4
2020-03-26,167.8
2020-03-27,165.5
2020-03-28,168.9
2020-03-29,156.4
2020-03-30,159.5
2020-03-31,162.4
2020-04-01,159.2
2020-04-02,161.8
2020-04-03,157.3
2020-04-04,155.8
2020-04-05,220.9
2020-04-13,225.7
2020-04-14,218.5
2020-04-15,218.7
2020-04-16,223.4
2020-04-17,215.9
2020-04-18,220.5
2020-04-19,174.0
2020-04-20,180.0
2020-04-21,183.6
2020-04-22,187.4
2020-04-23,188.7
2020-04-24,185.4
2020-04-25,182.5
2020-04-26,154.4
2020-04-27,154.8
2020-04-28,168.2
2020-04-29,160.9
2020-04-30,159.9
2020-05-01,144.0
2020-05-02,156.0
2020-05-03,141.8
2020-05-04,144.6
2020-05-05,146.9
2020-05-13,146.1
2020-05-14,141.8
2020-05-15,145.4
2020-05-16,147.8
2020-05-17,208.6
2020-05-18,215.2
2020-05-19,228.9
2020-05-20,226.2
2020-05-21,226.7
2020-05-22,220.6
2020-05-23,192.9
2020-06-01,157.3
2020-06-02,156.0
2020-06-03,165.9
2020-06-04,172.5
2020-06-05,181.5
2020-07-01,181.7
2020-07-02,175.6
2020-07-03,161.9
2020-07-04,168.5
2020-07-05,175.3
2020-08-01,190.3
2020-08-02,193.7
2020-08-03,188.3
2020-08-04,188.1
2020-08-05,248.6
2020-09-01,254.0
2020-09-02,254.1
2020-09-03,247.3
2020-09-04,244.1
2020-09-05,237.6
2020-10-01,226.7
2020-10-02,144.8
2020-10-03,145.5
2020-10-04,146.3
2020-10-05,152.5
2020-11-01,152.5
2020-11-02,150.4
2020-11-03,147.3
2020-11-04,218.5
2020-11-05,225.3
2020-12-01,227.7
2020-12-02,219.5
2020-12-03,212.5
2020-12-04,207.2
2020-12-05,197.0
