date,load
2020-04-19,29.0
2020-04-20,30.4
2020-04-21,29.7
2020-04-22,26.2
2020-04-23,26.2
2020-04-24,28.6
2020-04-25,27.6
2020-04-26,30.3
2020-04-27,28.1
2020-04-28,30.4
2020-04-29,29.0
2020-04-30,30.6
2020-05-01,30.1
2020-05-02,26.8
2020-05-03,16.1
2020-05-04,17.6
2020-05-05,18.4
2020-05-13,19.9
2020-05-14,17.4
2020-05-15,19.2
2020-05-16,19.6
2020-05-17,30.2
2020-05-18,30.7
2020-05-19,30.1
2020-05-20,30.5
2020-05-21,31.1
2020-05-22,30.3
2020-05-23,27.5
2020-06-01,28.3
2020-06-02,28.4
2020-06-03,29.6
2020-06-04,29.9
2020-06-05,30.4
2020-07-01,30.0
2020-07-02,26.4
2020-07-03,29.5
2020-07-04,30.7
2020-07-05,30.7
2020-08-01,29.9
2020-08-02,30.8
2020-08-03,31.1
2020-08-04,28.2
2020-08-05,27.5
2020-09-01,28.4
2020-09-02,28.2
2020-09-03,29.4
2020-09-04,29.6
2020-09-05,30.5
2020-10-01,27.5
2020-10-02,29.6
2020-10-03,30.6
2020-10-04,31.8
2020-10-05,30.0
2020-11-01,29.9
2020-11-02,29.9
2020-11-03,25.0
2020-11-04,24.9
2020-11-05,24.7
2020-12-01,25.4
2020-12-02,25.8
2020-12-03,26.2
2020-12-04,27.0
2020-12-05,24.3
