date,load
2019-10-22,25.2
2019-10-23,24.3
2019-10-24,24.0
2019-10-25,24.5
2019-10-26,22.9
2019-10-27,23.2
2019-10-28,24.5
2019-10-29,25.2
2019-10-30,24.4
2019-10-31,21.8
2019-11-01,22.7
2019-11-02,24.8
2019-11-03,23.5
2019-11-04,21.8
2019-11-05,23.5
2019-11-06,24.6
2019-11-08,24.4
2019-11-09,23.9
2019-11-10,23.6
2019-11-11,23.9
2019-11-12,24.7
2019-11-13,24.7
2019-11-14,23.8
2019-11-15,23.9
2019-11-16,23.9
2019-11-17,24.7
2019-11-18,24.1
2019-11-19,22.1
2019-11-20,20.0
2019-11-21,20.8
2019-11-22,20.1
2019-11-23,23.8
2019-11-24,24.2
2019-11-25,23.8
2019-11-26,23.9
2019-11-27,22.2
2019-11-28,19.5
2019-11-29,22.4
2019-11-30,27.3
2019-12-01,27.2
2019-12-02,24.6
2019-12-03,23.1
2019-12-04,26.8
2019-12-05,27.3
2019-12-06,26.4
2019-12-08,20.5
2019-12-09,20.3
2019-12-10,22.6
2019-12-11,23.6
2019-12-12,22.3
2019-12-13,23.2
2019-12-14,25.9
2019-12-15,25.9
2019-12-16,25.2
2019-12-17,24.9
2019-12-18,24.6
2019-12-19,23.0
2019-12-20,23.5
2019-12-21,23.5
2019-12-22,24.4
2019-12-23,24.5
2019-12-24,24.8
2019-12-25,24.5
2019-12-26,24.0
2019-12-27,23.2
2019-12-28,21.8
2019-12-29,25.3
2019-12-30,23.6
2019-12-31,25.5
2020-01-01,23.4
2020-01-02,24.9
2020-01-03,25.8
2020-01-04,26.2
2020-01-05,23.6
2020-01-13,23.9
2020-01-14,22.8
2020-01-15,22.2
2020-01-16,23.3
2020-01-17,18.1
2020-01-18,21.0
2020-01-19,23.5
2020-01-20,23.2
2020-01-21,22.8
2020-01-22,22.6
2020-01-23,23.9
2020-01-24,25.2
2020-01-25,25.2
2020-01-26,18.7
2020-01-27,20.9
2020-01-28,22.5
2020-01-29,22.9
2020-01-30,23.9
2020-01-31,20.7
2020-02-01,24.3
2020-02-02,23.2
2020-02-03,20.5
2020-02-04,20.9
2020-02-05,23.2
2020-02-13,23.8
2020-02-14,22.2
2020-02-15,24.3
2020-02-16,23.0
2020-02-17,24.6
2020-02-18,24.4
2020-02-19,24.8
2020-02-20,24.4
2020-02-21,24.6
2020-02-22,24.8
2020-02-23,25.3
2020-02-24,26.7
2020-02-25,26.7
2020-02-26,27.5
2020-02-27,27.4
2020-02-28,26.8
2020-02-29,28.9
2020-03-01,24.6
2020-03-02,24.2
2020-03-03,25.6
2020-03-04,23.9
2020-03-05,24.4
2020-03-13,24.6
2020-03-14,24.0
2020-03-15,23.4
2020-03-16,22.6
2020-03-17,21.5
2020-03-18,23.5
2020-03-19,23.2
2020-03-20,22.8
2020-03-21,22.6
2020-03-22,22.7
2020-03-23,22.7
2020-03-24,22.9
2020-03-25,20.5
2020-03-26,21.0
2020-03-27,22.3
2020-03-28,22.6
2020-03-29,23.6
2020-03-30,24.0
2020-03-31,24.0
2020-04-01,23.7
2020-04-02,23.9
2020-04-03,23.4
2020-04-04,23.4
2020-04-05,22.8
2020-04-13,23.7
2020-04-14,23.5
2020-04-15,23.9
2020-04-16,23.5
2020-04-17,23.6
2020-04-18,23.6
2020-04-19,22.8
2020-04-20,23.6
2020-04-21,23.7
2020-04-22,23.6
2020-04-23,20.8
2020-04-24,20.0
2020-04-25,22.1
2020-04-26,19.6
2020-04-27,24.8
2020-04-28,26.7
2020-04-29,27.5
2020-04-30,25.8
2020-05-01,26.8
2020-05-02,27.0
2020-05-03,23.7
2020-05-04,23.5
2020-05-05,22.6
2020-05-13,18.1
2020-05-14,21.5
2020-05-15,22.9
2020-05-16,22.8
2020-05-17,25.8
2020-05-18,25.2
2020-05-19,25.2
2020-05-20,25.1
2020-05-21,25.7
2020-05-22,25.4
2020-05-23,25.4
2020-06-01,23.7
2020-06-02,23.6
2020-06-03,23.8
2020-06-04,24.4
2020-06-05,23.8
2020-07-01,23.8
2020-07-02,24.3
2020-07-03,24.2
2020-07-04,25.4
2020-07-05,25.1
2020-08-01,25.4
2020-08-02,25.9
2020-08-03,24.5
2020-08-04,23.2
2020-08-05,24.2
2020-09-01,22.9
2020-09-02,21.7
2020-09-03,20.3
2020-09-04,21.0
2020-09-05,20.9
2020-10-01,22.5
2020-10-02,23.4
2020-10-03,20.2
2020-10-04,21.9
2020-10-05,22.7
2020-11-01,23.4
2020-11-02,22.6
2020-11-03,21.5
2020-11-04,22.8
2020-11-05,24.3
2020-12-01,26.3
2020-12-02,25.2
2020-12-03,24.0
2020-12-04,19.3
2020-12-05,17.7
