date,load
2020-02-29,194.3
2020-03-01,161.9
2020-03-02,161.3
2020-03-03,166.8
2020-03-04,168.6
2020-03-05,171.5
2020-03-13,171.3
2020-03-14,170.8
2020-03-15,169.3
2020-03-16,179.4
2020-03-17,175.1
2020-03-18,182.5
2020-03-19,188.4
2020-03-20,185.9
2020-03-21,187.1
2020-03-22,162.0
2020-03-23,164.1
2020-03-24,160.3
2020-03-25,155.6
2020-03-26,130.6
2020-03-27,139.7
2020-03-28,148.7
2020-03-29,164.0
2020-03-30,167.9
2020-03-31,173.5
2020-04-01,173.5
2020-04-02,171.0
2020-04-03,164.9
2020-04-04,165.1
2020-04-05,190.0
2020-04-13,192.6
2020-04-14,193.0
2020-04-15,201.0
2020-04-16,199.4
2020-04-17,197.4
2020-04-18,195.0
2020-04-19,164.0
2020-04-20,166.7
2020-04-21,165.9
2020-04-22,169.2
2020-04-23,172.9
2020-04-24,172.6
2020-04-25,167.2
2020-04-26,174.6
2020-04-27,183.4
2020-04-28,193.4
2020-04-29,184.1
2020-04-30,187.5
2020-05-01,187.2
2020-05-02,189.7
2020-05-03,163.9
2020-05-04,167.5
2020-05-05,170.6
2020-05-13,171.9
2020-05-14,171.7
2020-05-15,174.8
2020-05-16,177.3
2020-05-17,184.4
2020-05-18,180.6
2020-05-19,184.6
2020-05-20,189.5
2020-05-21,188.1
2020-05-22,187.4
2020-05-23,180.5
2020-06-01,151.6
2020-06-02,152.6
2020-06-03,153.2
2020-06-04,156.4
2020-06-05,156.0
2020-07-01,155.0
2020-07-02,150.3
2020-07-03,157.2
2020-07-04,153.6
2020-07-05,159.4
2020-08-01,163.6
2020-08-02,167.9
2020-08-03,169.6
2020-08-04,169.7
2020-08-05,195.3
2020-09-01,195.9
2020-09-02,201.2
2020-09-03,199.5
2020-09-04,194.7
2020-09-05,185.7
2020-10-01,182.4
2020-10-02,169.9
2020-10-03,171.9
2020-10-04,171.4
2020-10-05,179.4
2020-11-01,169.3
2020-11-02,179.4
2020-11-03,175.1
2020-11-04,195.1
2020-11-05,195.8
2020-12-01,196.5
2020-12-02,197.6
2020-12-03,197.3
2020-12-04,186.1
2020-12-05,181.9
