date,load
2020-04-21,75.0
2020-04-22,73.4
2020-04-23,55.7
2020-04-24,55.0
2020-04-25,70.3
2020-04-26,93.8
2020-04-27,104.1
2020-04-28,109.2
2020-04-29,104.2
2020-04-30,104.5
2020-05-01,107.1
2020-05-02,105.8
2020-05-03,81.8
2020-05-04,84.7
2020-05-05,70.8
2020-05-13,74.7
2020-05-14,71.3
2020-05-15,76.1
2020-05-16,85.7
2020-05-17,77.3
2020-05-18,77.8
2020-05-19,77.4
2020-05-20,77.0
2020-05-21,79.6
2020-05-22,76.4
2020-05-23,75.9
2020-06-01,65.3
2020-06-02,66.1
2020-06-03,65.1
2020-06-04,66.2
2020-06-05,67.6
2020-07-01,66.8
2020-07-02,67.6
2020-07-03,121.4
2020-07-04,117.0
2020-07-05,112.6
2020-08-01,115.3
2020-08-02,116.8
2020-08-03,115.6
2020-08-04,112.6
2020-08-05,72.1
2020-09-01,73.1
2020-09-02,73.5
2020-09-03,73.5
2020-09-04,67.3
2020-09-05,64.8
2020-10-01,71.1
2020-10-02,104.7
2020-10-03,92.6
2020-10-04,99.3
2020-10-05,106.2
2020-11-01,107.8
2020-11-02,101.6
2020-11-03,83.7
2020-11-04,75.7
2020-11-05,83.0
2020-12-01,82.9
2020-12-02,85.0
2020-12-03,85.4
2020-12-04,70.0
2020-12-05,61.7
